County,County code,Date,Fuel type,Region,Count,Count/population,Count/population (delta cf. prev. year)
Göteborg,1480,1/1/2021,Electric hybrids,Västra Götalands län,1291,0.002197264,-0.000418266
Göteborg,1480,1/1/2021,Electricty,Västra Götalands län,3391,0.005771434,0.002310359
Göteborg,1480,1/1/2021,Ethanol,Västra Götalands län,27,4.60E-05,4.08E-05
Göteborg,1480,1/1/2021,Gas,Västra Götalands län,5925,0.010084265,-0.001461795
Göteborg,1480,1/1/2021,NG,Västra Götalands län,74,0.000125947,-5.76E-05
Göteborg,1480,1/1/2021,Plug-in hybrids,Västra Götalands län,4442,0.007560221,0.002761368
Mölndal,1481,1/1/2013,Diesel,Västra Götalands län,2716,0.043822001,0
Mölndal,1481,1/1/2013,Electric hybrids,Västra Götalands län,47,0.000758334,0
Mölndal,1481,1/1/2013,Electricty,Västra Götalands län,7,0.000112943,0
Mölndal,1481,1/1/2013,Ethanol,Västra Götalands län,62,0.001000355,0
Mölndal,1481,1/1/2013,Gas,Västra Götalands län,2124,0.034270225,0
Mölndal,1481,1/1/2013,NG,Västra Götalands län,16,0.000258156,0
Mölndal,1481,1/1/2013,Plug-in hybrids,Västra Götalands län,3,4.84E-05,0
Mölndal,1481,1/1/2014,Diesel,Västra Götalands län,3415,0.054269233,0.010447231
Mölndal,1481,1/1/2014,Electric hybrids,Västra Götalands län,73,0.001160074,0.000401741
Mölndal,1481,1/1/2014,Electricty,Västra Götalands län,10,0.000158914,4.60E-05
Mölndal,1481,1/1/2014,Ethanol,Västra Götalands län,23,0.000365503,-0.000634852
Mölndal,1481,1/1/2014,Gas,Västra Götalands län,2721,0.04324058,0.008970355
Mölndal,1481,1/1/2014,NG,Västra Götalands län,44,0.000699223,0.000441067
Mölndal,1481,1/1/2014,Plug-in hybrids,Västra Götalands län,77,0.00122364,0.001175236
Mölndal,1481,1/1/2015,Diesel,Västra Götalands län,4362,0.068866435,0.014597203
Mölndal,1481,1/1/2015,Electric hybrids,Västra Götalands län,66,0.001041996,-0.000118079
Mölndal,1481,1/1/2015,Electricty,Västra Götalands län,56,0.000884117,0.000725203
Mölndal,1481,1/1/2015,Ethanol,Västra Götalands län,1,1.58E-05,-0.000349715
Mölndal,1481,1/1/2015,Gas,Västra Götalands län,3274,0.051689296,0.008448716
Mölndal,1481,1/1/2015,NG,Västra Götalands län,50,0.000789391,9.02E-05
Mölndal,1481,1/1/2015,Plug-in hybrids,Västra Götalands län,550,0.008683296,0.007459656
Mölndal,1481,1/1/2016,Diesel,Västra Götalands län,4424,0.068626386,-0.000240049
Mölndal,1481,1/1/2016,Electric hybrids,Västra Götalands län,115,0.001783914,0.000741918
Mölndal,1481,1/1/2016,Electricty,Västra Götalands län,76,0.001178934,0.000294817
Mölndal,1481,1/1/2016,Ethanol,Västra Götalands län,1,1.55E-05,-2.76E-07
Mölndal,1481,1/1/2016,Gas,Västra Götalands län,4127,0.064019235,0.012329939
Mölndal,1481,1/1/2016,NG,Västra Götalands län,27,0.000418832,-0.000370559
Mölndal,1481,1/1/2016,Plug-in hybrids,Västra Götalands län,276,0.004281393,-0.004401903
Mölndal,1481,1/1/2017,Diesel,Västra Götalands län,4323,0.065380136,-0.00324625
Mölndal,1481,1/1/2017,Electric hybrids,Västra Götalands län,376,0.005686544,0.003902631
Mölndal,1481,1/1/2017,Electricty,Västra Götalands län,153,0.00231394,0.001135005
Mölndal,1481,1/1/2017,Ethanol,Västra Götalands län,1,1.51E-05,-3.89E-07
Mölndal,1481,1/1/2017,Gas,Västra Götalands län,4646,0.07026512,0.006245885
Mölndal,1481,1/1/2017,NG,Västra Götalands län,17,0.000257104,-0.000161728
Mölndal,1481,1/1/2017,Plug-in hybrids,Västra Götalands län,607,0.009180139,0.004898746
Mölndal,1481,1/1/2018,Diesel,Västra Götalands län,2811,0.041246038,-0.024134098
Mölndal,1481,1/1/2018,Electric hybrids,Västra Götalands län,378,0.005546426,-0.000140119
Mölndal,1481,1/1/2018,Electricty,Västra Götalands län,107,0.00157002,-0.00074392
Mölndal,1481,1/1/2018,Ethanol,Västra Götalands län,3,4.40E-05,2.89E-05
Mölndal,1481,1/1/2018,Gas,Västra Götalands län,5945,0.087231483,0.016966363
Mölndal,1481,1/1/2018,NG,Västra Götalands län,24,0.000352154,9.50E-05
Mölndal,1481,1/1/2018,Plug-in hybrids,Västra Götalands län,548,0.00804085,-0.00113929
Mölndal,1481,1/1/2019,Diesel,Västra Götalands län,2015,0.029049651,-0.012196387
Mölndal,1481,1/1/2019,Electric hybrids,Västra Götalands län,305,0.004397094,-0.001149332
Mölndal,1481,1/1/2019,Electricty,Västra Götalands län,167,0.002407589,0.000837569
Mölndal,1481,1/1/2019,Ethanol,Västra Götalands län,42,0.000605501,0.000561482
Mölndal,1481,1/1/2019,Gas,Västra Götalands län,4561,0.06575457,-0.021476912
Mölndal,1481,1/1/2019,NG,Västra Götalands län,55,0.000792919,0.000440765
Mölndal,1481,1/1/2019,Plug-in hybrids,Västra Götalands län,297,0.00428176,-0.00375909
Mölndal,1481,1/1/2020,Diesel,Västra Götalands län,502,0.007181585,-0.021868066
Mölndal,1481,1/1/2020,Electric hybrids,Västra Götalands län,284,0.004062889,-0.000334205
Mölndal,1481,1/1/2020,Electricty,Västra Götalands län,367,0.005250283,0.002842694
Mölndal,1481,1/1/2020,Ethanol,Västra Götalands län,1,1.43E-05,-0.000591195
Mölndal,1481,1/1/2020,Gas,Västra Götalands län,1958,0.028011044,-0.037743526
Mölndal,1481,1/1/2020,NG,Västra Götalands län,44,0.000629462,-0.000163457
Mölndal,1481,1/1/2020,Plug-in hybrids,Västra Götalands län,775,0.011087109,0.006805349
Mölndal,1481,1/1/2021,Diesel,Västra Götalands län,305,0.004360694,-0.002820892
Mölndal,1481,1/1/2021,Electric hybrids,Västra Götalands län,235,0.003359879,-0.00070301
Mölndal,1481,1/1/2021,Electricty,Västra Götalands län,2011,0.028751984,0.023501701
Mölndal,1481,1/1/2021,Ethanol,Västra Götalands län,13,0.000185866,0.00017156
Mölndal,1481,1/1/2021,Gas,Västra Götalands län,2141,0.03061064,0.002599596
Mölndal,1481,1/1/2021,NG,Västra Götalands län,13,0.000185866,-0.000443596
Mölndal,1481,1/1/2021,Plug-in hybrids,Västra Götalands län,970,0.013868436,0.002781327
Kungälv,1482,1/1/2013,Diesel,Västra Götalands län,939,0.022299271,0
Kungälv,1482,1/1/2013,Electric hybrids,Västra Götalands län,14,0.00033247,0
Kungälv,1482,1/1/2013,Electricty,Västra Götalands län,9,0.000213731,0
Kungälv,1482,1/1/2013,Ethanol,Västra Götalands län,8,0.000189983,0
